case,age,sex,hispanic,race1,race2,race3,race4,race5,zip,licstate,drhgt_in,weight,noncdl,noncdltype,x,y
218,42,2,0.0,0.0,,,,,98682.0,53,61.0,189.0,6.0,1.0,45.673209,-122.481745
219,29,1,0.0,0.0,,,,,98539.0,53,65.0,160.0,6.0,1.0,,
219,21,1,1.0,98.0,,,,,99344.0,53,65.0,170.0,1.0,1.0,46.820069,-119.178054
219,58,1,0.0,0.0,,,,,97478.0,41,70.0,160.0,6.0,1.0,44.089156,-122.842269
220,73,1,7.0,1.0,,,,,98270.0,53,70.0,210.0,6.0,1.0,48.056723,-122.146904
221,50,1,7.0,1.0,,,,,98203.0,53,71.0,315.0,6.0,1.0,47.945519,-122.231096
221,63,2,0.0,0.0,,,,,98201.0,53,64.0,110.0,6.0,1.0,48.006311,-122.210044
221,18,2,0.0,0.0,,,,,98012.0,53,67.0,134.0,6.0,2.0,47.841376,-122.198939
221,27,2,0.0,0.0,,,,,98901.0,53,62.0,180.0,6.0,1.0,46.722625,-120.406039
222,21,1,7.0,202.0,201.0,,,,98502.0,53,72.0,165.0,6.0,1.0,47.08739,-123.022009
223,26,1,0.0,0.0,,,,,98951.0,53,65.0,150.0,6.0,1.0,46.456028,-120.513604
223,75,1,1.0,98.0,,,,,98952.0,53,69.0,228.0,6.0,1.0,46.356211,-120.763066
224,43,1,0.0,0.0,,,,,98850.0,53,70.0,260.0,1.0,1.0,47.309924,-120.075983
224,74,1,7.0,1.0,,,,,99344.0,53,72.0,204.0,6.0,1.0,46.820069,-119.178054
225,59,1,7.0,5.0,,,,,98329.0,53,68.0,130.0,6.0,1.0,47.360807,-122.744173
226,62,1,7.0,1.0,,,,,98332.0,53,70.0,190.0,1.0,1.0,47.372495,-122.595828
227,23,1,7.0,1.0,,,,,98375.0,53,70.0,190.0,6.0,1.0,47.103181,-122.333406
228,54,2,7.0,3.0,,,,,98326.0,53,68.0,160.0,6.0,1.0,48.179735,-124.41166
229,17,1,7.0,1.0,,,,,99167.0,53,,999.0,1.0,2.0,48.419231,-118.120985
229,38,1,0.0,0.0,,,,,99016.0,53,73.0,280.0,6.0,1.0,47.597285,-117.121042
230,51,1,7.0,1.0,,,,,98011.0,53,70.0,175.0,6.0,1.0,47.753344,-122.201952
230,51,1,0.0,0.0,,,,,98034.0,53,73.0,185.0,6.0,1.0,47.715769,-122.213748
231,24,2,0.0,0.0,,,,,98520.0,53,62.0,165.0,6.0,1.0,47.205638,-123.754329
232,56,1,7.0,1.0,,,,,98508.0,53,72.0,205.0,6.0,1.0,,
232,64,1,0.0,0.0,,,,,98295.0,53,70.0,200.0,6.0,1.0,48.984027,-122.193118
233,18,1,1.0,1.0,,,,,99301.0,53,68.0,170.0,6.0,2.0,46.379233,-118.953781
234,26,1,1.0,1.0,,,,,98499.0,53,67.0,160.0,6.0,1.0,47.168693,-122.503347
236,20,1,0.0,0.0,,,,,98604.0,53,69.0,130.0,1.0,1.0,45.805747,-122.510777
236,35,1,7.0,1.0,,,,,98606.0,53,70.0,135.0,6.0,1.0,45.729741,-122.456373
238,21,2,7.0,1.0,,,,,98245.0,53,71.0,165.0,6.0,1.0,48.619663,-122.87177
239,40,1,0.0,0.0,,,,,98948.0,53,64.0,180.0,6.0,1.0,46.297854,-120.312566
239,63,1,0.0,0.0,,,,,98921.0,53,64.0,154.0,6.0,1.0,46.43111,-120.31883
240,77,2,0.0,0.0,,,,,98146.0,53,64.0,135.0,6.0,1.0,47.500058,-122.357848
241,34,1,7.0,1.0,,,,,98596.0,53,71.0,175.0,0.0,0.0,46.492258,-122.952675
242,67,2,0.0,0.0,,,,,98258.0,53,69.0,270.0,6.0,1.0,48.04417,-122.077404
243,72,2,0.0,0.0,,,,,98366.0,53,61.0,152.0,6.0,1.0,47.541253,-122.577029
243,52,1,7.0,1.0,,,,,98332.0,53,71.0,290.0,6.0,1.0,47.372495,-122.595828
244,65,1,0.0,0.0,,,,,98532.0,53,70.0,250.0,6.0,1.0,46.62629,-123.052671
244,62,1,7.0,1.0,,,,,98531.0,53,72.0,220.0,6.0,1.0,46.730437,-122.902774
245,56,1,7.0,1.0,,,,,98277.0,53,71.0,260.0,6.0,1.0,48.316859,-122.622619
245,19,1,0.0,0.0,,,,,98903.0,53,74.0,175.0,6.0,1.0,46.543655,-121.023317
246,56,1,7.0,1.0,,,,,98391.0,53,68.0,160.0,1.0,1.0,47.177102,-122.166177
247,20,1,0.0,0.0,,,,,98444.0,53,71.0,135.0,0.0,0.0,47.153041,-122.448831
247,60,1,0.0,0.0,,,,,98444.0,53,73.0,185.0,6.0,1.0,47.153041,-122.448831
248,27,1,7.0,1.0,,,,,99301.0,53,65.0,106.0,0.0,0.0,46.379233,-118.953781
248,33,1,0.0,0.0,,,,,99326.0,53,63.0,180.0,6.0,1.0,46.650082,-118.853349
249,15,2,0.0,0.0,,,,,98188.0,53,,999.0,0.0,0.0,47.446413,-122.272098
250,22,2,7.0,3.0,,,,,98092.0,53,62.0,200.0,3.0,7.0,47.287074,-122.113839
251,36,1,7.0,18.0,,,,,95991.0,6,68.0,210.0,6.0,1.0,38.994187,-121.594591
252,42,1,7.0,201.0,202.0,,,,98032.0,53,71.0,222.0,1.0,1.0,47.391942,-122.257192
252,42,1,7.0,201.0,202.0,,,,98032.0,53,71.0,222.0,1.0,1.0,47.391942,-122.257192
252,21,1,1.0,98.0,,,,,98404.0,53,73.0,360.0,1.0,1.0,47.208981,-122.411638
253,70,2,,,,,,,92114.0,6,71.0,175.0,6.0,1.0,32.707756,-117.055095
254,46,1,7.0,6.0,,,,,98580.0,53,70.0,175.0,6.0,1.0,46.998953,-122.521882
254,25,1,0.0,0.0,,,,,98467.0,53,63.0,165.0,6.0,1.0,47.203279,-122.567719
255,35,1,7.0,1.0,,,,,98023.0,53,66.0,180.0,6.0,1.0,47.311491,-122.36281
256,63,1,0.0,0.0,,,,,98349.0,53,76.0,220.0,1.0,1.0,47.273147,-122.764515
258,29,2,0.0,0.0,,,,,98444.0,53,62.0,200.0,6.0,1.0,47.153041,-122.448831
259,74,1,0.0,0.0,,,,,98144.0,53,67.0,185.0,6.0,1.0,47.585627,-122.29196
260,28,1,7.0,1.0,,,,,98837.0,53,75.0,310.0,6.0,1.0,47.149902,-119.305972
261,49,1,6.0,98.0,,,,,98901.0,53,66.0,190.0,0.0,0.0,46.722625,-120.406039
261,74,1,0.0,0.0,,,,,98951.0,53,71.0,220.0,6.0,1.0,46.456028,-120.513604
262,59,1,7.0,1.0,,,,,98252.0,53,69.0,200.0,6.0,1.0,48.07256,-121.689606
262,40,1,0.0,0.0,,,,,98226.0,53,65.0,180.0,6.0,1.0,48.798606,-122.445693
263,18,1,7.0,1.0,,,,,98070.0,53,63.0,150.0,6.0,2.0,47.407196,-122.473322
263,40,2,0.0,0.0,,,,,98105.0,53,63.0,140.0,6.0,1.0,47.659861,-122.284977
264,46,2,7.0,1.0,,,,,98328.0,53,65.0,141.0,6.0,1.0,46.86589,-122.157916
265,27,1,0.0,0.0,,,,,98844.0,53,68.0,160.0,6.0,1.0,48.92728,-119.227952
266,52,1,7.0,1.0,,,,,99029.0,53,73.0,195.0,6.0,1.0,47.693841,-117.831006
266,54,1,0.0,0.0,,,,,83854.0,16,72.0,225.0,6.0,1.0,47.71934,-116.967308
267,64,1,7.0,1.0,,,,,98257.0,53,71.0,175.0,6.0,1.0,48.406025,-122.512147
267,41,1,0.0,0.0,,,,,98249.0,53,74.0,205.0,6.0,1.0,48.014236,-122.542794
268,17,1,0.0,0.0,,,,,98902.0,53,76.0,300.0,6.0,2.0,46.596673,-120.533851
269,64,2,0.0,0.0,,,,,98037.0,53,61.0,125.0,1.0,1.0,47.839223,-122.285464
270,40,1,7.0,1.0,,,,,98584.0,53,73.0,180.0,6.0,1.0,47.238866,-123.145661
271,53,1,7.0,1.0,,,,,98444.0,53,70.0,185.0,6.0,1.0,47.153041,-122.448831
272,42,1,1.0,98.0,,,,,98001.0,53,65.0,150.0,6.0,1.0,47.310617,-122.263291
272,46,2,0.0,0.0,,,,,98032.0,53,64.0,188.0,6.0,1.0,47.391942,-122.257192
273,44,1,0.0,0.0,,,,,98002.0,53,67.0,122.0,6.0,1.0,47.308286,-122.216812
274,38,1,7.0,1.0,,,,,98823.0,53,72.0,170.0,6.0,1.0,47.308654,-119.649345
274,30,1,0.0,0.0,,,,,98372.0,53,71.0,170.0,6.0,1.0,47.205607,-122.266088
275,55,1,1.0,98.0,,,,,90003.0,6,68.0,160.0,6.0,1.0,33.964131,-118.272783
275,16,1,0.0,0.0,,,,,98848.0,53,72.0,220.0,6.0,2.0,47.168643,-119.842939
276,50,1,7.0,1.0,,,,,98664.0,53,71.0,230.0,6.0,1.0,45.61951,-122.577179
277,36,2,7.0,1.0,,,,,98273.0,53,69.0,250.0,6.0,1.0,48.402754,-122.376148
277,33,1,0.0,0.0,,,,,98273.0,53,67.0,200.0,0.0,0.0,48.402754,-122.376148
279,69,1,7.0,1.0,,,,,59923.0,30,,999.0,9.0,9.0,48.225917,-115.391814
279,57,1,0.0,0.0,,,,,51239.0,19,72.0,200.0,6.0,1.0,43.203917,-96.147481
280,17,1,0.0,0.0,,,,,98944.0,53,,999.0,0.0,0.0,46.497628,-119.626676
281,46,1,7.0,1.0,,,,,98404.0,53,70.0,194.0,1.0,1.0,47.208981,-122.411638
282,26,1,7.0,1.0,,,,,83854.0,16,70.0,190.0,1.0,1.0,47.71934,-116.967308
282,18,2,0.0,0.0,,,,,99206.0,53,62.0,102.0,6.0,2.0,47.629296,-117.254657
283,17,1,7.0,1.0,,,,,98606.0,53,72.0,140.0,6.0,2.0,45.729741,-122.456373
283,23,1,0.0,0.0,,,,,98604.0,53,70.0,175.0,6.0,1.0,45.805747,-122.510777
284,21,1,0.0,0.0,,,,,98498.0,53,,999.0,0.0,0.0,47.159194,-122.553122
284,63,1,7.0,1.0,,,,,98408.0,53,72.0,175.0,6.0,1.0,47.197399,-122.446518
285,32,1,7.0,1.0,,,,,98225.0,53,74.0,215.0,6.0,1.0,48.75094,-122.501286
286,21,1,0.0,0.0,,,,,99349.0,53,73.0,225.0,6.0,1.0,46.731191,-119.700579
286,45,1,0.0,0.0,,,,,99301.0,53,64.0,150.0,6.0,1.0,46.379233,-118.953781
286,45,1,1.0,298.0,,,,,99341.0,53,72.0,188.0,6.0,1.0,46.912889,-118.653031
287,18,1,7.0,1.0,,,,,98584.0,53,63.0,95.0,6.0,2.0,47.238866,-123.145661
288,21,1,1.0,201.0,298.0,,,,99354.0,53,71.0,155.0,3.0,7.0,46.331677,-119.299782
289,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
290,64,1,7.0,1.0,,,,,98671.0,53,72.0,220.0,6.0,1.0,45.61442,-122.238447
291,35,2,7.0,201.0,202.0,,,,98632.0,53,70.0,130.0,1.0,1.0,46.209509,-123.056153
291,54,2,0.0,0.0,,,,,98683.0,53,62.0,185.0,6.0,1.0,45.603287,-122.51017
292,30,1,1.0,298.0,,,,,99336.0,99,,999.0,9.0,9.0,46.21405,-119.175728
292,44,1,0.0,0.0,,,,,99301.0,99,,999.0,9.0,9.0,46.379233,-118.953781
293,23,1,7.0,2.0,,,,,99338.0,53,71.0,160.0,6.0,1.0,46.147859,-119.273473
294,37,2,0.0,0.0,,,,,98569.0,53,66.0,275.0,1.0,1.0,46.993744,-124.136704
296,24,1,0.0,0.0,,,,,98118.0,53,67.0,123.0,6.0,1.0,47.540246,-122.268545
297,56,1,7.0,1.0,,,,,98375.0,53,72.0,208.0,6.0,1.0,47.103181,-122.333406
297,32,1,0.0,0.0,,,,,98103.0,53,68.0,176.0,6.0,1.0,47.678255,-122.338152
298,37,1,0.0,0.0,,,,,98024.0,53,72.0,190.0,1.0,1.0,47.573424,-121.899182
298,31,1,1.0,298.0,,,,,99357.0,53,70.0,175.0,6.0,1.0,46.89131,-119.661625
299,35,1,7.0,1.0,,,,,98282.0,53,72.0,195.0,6.0,1.0,48.213258,-122.500085
300,22,2,0.0,0.0,,,,,98371.0,53,68.0,125.0,6.0,1.0,47.199448,-122.323541
302,999,9,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
303,56,1,7.0,1.0,,,,,98270.0,53,70.0,200.0,2.0,1.0,48.056723,-122.146904
303,64,1,0.0,0.0,,,,,98271.0,53,75.0,180.0,6.0,1.0,48.089968,-122.237681
304,36,1,0.0,0.0,,,,,98837.0,53,69.0,165.0,1.0,1.0,47.149902,-119.305972
305,32,1,0.0,0.0,,,,,98033.0,53,72.0,170.0,6.0,1.0,47.675982,-122.193578
305,55,1,0.0,0.0,,,,,98391.0,53,69.0,200.0,6.0,1.0,47.177102,-122.166177
305,69,1,7.0,48.0,,,,,98008.0,53,64.0,120.0,6.0,1.0,47.605797,-122.099118
305,29,1,0.0,0.0,,,,,14424.0,36,71.0,999.0,6.0,1.0,42.856695,-77.303277
306,21,1,0.0,0.0,,,,,99205.0,53,72.0,230.0,6.0,1.0,47.696825,-117.444879
306,59,1,7.0,1.0,,,,,99208.0,53,73.0,250.0,6.0,1.0,47.788172,-117.480897
307,71,1,7.0,1.0,,,,,98236.0,53,68.0,125.0,6.0,1.0,47.948393,-122.412822
307,47,1,1.0,298.0,,,,,99350.0,99,,999.0,9.0,9.0,46.183349,-119.696208
308,51,1,0.0,0.0,,,,,98465.0,53,76.0,300.0,6.0,1.0,47.251761,-122.536065
309,65,1,7.0,1.0,,,,,98597.0,53,70.0,190.0,6.0,1.0,46.844426,-122.492804
310,44,1,7.0,1.0,,,,,98466.0,53,72.0,190.0,1.0,1.0,47.224432,-122.541082
310,35,1,0.0,0.0,,,,,98466.0,53,73.0,150.0,4.0,1.0,47.224432,-122.541082
310,30,1,0.0,0.0,,,,,98465.0,53,67.0,148.0,6.0,1.0,47.251761,-122.536065
310,46,1,0.0,0.0,,,,,98408.0,53,68.0,225.0,6.0,1.0,47.197399,-122.446518
311,83,1,7.0,1.0,,,,,98938.0,53,69.0,200.0,6.0,1.0,46.388203,-120.094179
311,46,2,0.0,0.0,,,,,98539.0,53,61.0,140.0,6.0,1.0,,
312,39,1,0.0,0.0,,,,,98022.0,53,75.0,230.0,6.0,1.0,47.216372,-121.912906
312,37,1,0.0,0.0,,,,,98346.0,53,70.0,180.0,6.0,1.0,47.820849,-122.525462
314,45,1,0.0,0.0,,,,,98375.0,53,69.0,250.0,6.0,1.0,47.103181,-122.333406
315,36,1,0.0,0.0,,,,,98404.0,53,71.0,165.0,6.0,1.0,47.208981,-122.411638
315,40,1,7.0,1.0,,,,,98403.0,53,71.0,200.0,6.0,1.0,47.265966,-122.458532
317,34,1,7.0,2.0,,,,,98405.0,53,68.0,200.0,6.0,1.0,47.245647,-122.472399
318,18,1,1.0,1.0,,,,,98812.0,53,74.0,250.0,6.0,1.0,48.15237,-119.743479
318,48,2,0.0,0.0,,,,,98802.0,53,61.0,240.0,6.0,1.0,47.48609,-120.180328
318,38,1,0.0,0.0,,,,,98802.0,53,69.0,170.0,6.0,1.0,47.48609,-120.180328
319,28,1,7.0,2.0,,,,,98002.0,53,73.0,180.0,6.0,1.0,47.308286,-122.216812
319,40,1,0.0,0.0,,,,,98506.0,53,66.0,150.0,1.0,1.0,47.108292,-122.870623
320,82,1,0.0,0.0,,,,,98661.0,53,76.0,236.0,6.0,1.0,45.640067,-122.625018
320,23,1,0.0,0.0,,,,,98626.0,53,66.0,120.0,6.0,1.0,46.172049,-122.773959
320,27,8,0.0,0.0,,,,,98661.0,53,75.0,245.0,6.0,1.0,45.640067,-122.625018
321,21,1,7.0,1.0,,,,,98133.0,53,66.0,140.0,6.0,1.0,47.740485,-122.342826
321,38,1,0.0,0.0,,,,,98372.0,53,75.0,215.0,6.0,1.0,47.205607,-122.266088
323,46,1,1.0,298.0,,,,,99344.0,53,65.0,165.0,1.0,1.0,46.820069,-119.178054
323,57,1,0.0,0.0,,,,,98922.0,53,69.0,160.0,6.0,1.0,47.267033,-120.878981
324,19,2,1.0,1.0,,,,,99344.0,53,62.0,115.0,0.0,0.0,46.820069,-119.178054
325,51,2,7.0,1.0,,,,,98028.0,53,65.0,135.0,6.0,1.0,47.755665,-122.248061
325,44,2,0.0,0.0,,,,,98033.0,53,61.0,110.0,6.0,1.0,47.675982,-122.193578
326,45,1,0.0,0.0,,,,,98133.0,53,67.0,180.0,6.0,1.0,47.740485,-122.342826
327,73,1,7.0,1.0,,,,,98901.0,53,78.0,280.0,6.0,1.0,46.722625,-120.406039
328,25,1,7.0,3.0,,,,,98501.0,53,70.0,145.0,0.0,0.0,46.974504,-122.875987
329,48,1,7.0,201.0,202.0,,,,39367.0,28,74.0,315.0,6.0,1.0,31.676874,-88.66586
329,38,1,0.0,0.0,,,,,98445.0,53,72.0,180.0,1.0,1.0,47.139967,-122.409902
330,73,1,7.0,3.0,,,,,97761.0,41,69.0,160.0,0.0,0.0,44.838526,-121.261509
331,65,1,7.0,1.0,,,,,99320.0,53,67.0,190.0,6.0,1.0,46.265888,-119.487243
332,29,1,7.0,1.0,,,,,98038.0,53,64.0,110.0,6.0,1.0,47.419378,-121.958008
333,19,1,1.0,1.0,,,,,99336.0,53,71.0,135.0,6.0,1.0,46.21405,-119.175728
335,53,2,7.0,1.0,,,,,98391.0,53,64.0,155.0,6.0,1.0,47.177102,-122.166177
336,55,2,0.0,0.0,,,,,99218.0,53,64.0,250.0,6.0,1.0,47.758924,-117.409388
336,20,2,0.0,0.0,,,,,99208.0,53,63.0,105.0,6.0,2.0,47.788172,-117.480897
337,24,1,0.0,0.0,,,,,98023.0,53,71.0,230.0,1.0,1.0,47.311491,-122.36281
337,27,1,7.0,38.0,,,,,98387.0,53,66.0,260.0,6.0,1.0,47.060925,-122.388908
338,61,1,7.0,1.0,,,,,91977.0,6,71.0,160.0,3.0,1.0,32.726237,-116.994318
339,79,1,0.0,0.0,,,,,98948.0,53,68.0,165.0,6.0,1.0,46.297854,-120.312566
340,19,1,7.0,1.0,,,,,98584.0,53,75.0,195.0,6.0,1.0,47.238866,-123.145661
341,49,2,0.0,0.0,,,,,98052.0,53,67.0,135.0,6.0,1.0,47.68099,-122.120531
341,64,1,7.0,1.0,,,,,98042.0,53,68.0,190.0,6.0,1.0,47.367737,-122.117029
342,15,1,7.0,1.0,,,,,99998.0,53,,999.0,0.0,0.0,,
343,20,1,0.0,0.0,,,,,98908.0,53,67.0,155.0,6.0,1.0,46.615206,-120.724113
343,23,2,0.0,0.0,,,,,98951.0,53,61.0,140.0,0.0,0.0,46.456028,-120.513604
344,41,1,7.0,1.0,,,,,99004.0,53,72.0,190.0,6.0,1.0,47.420062,-117.631165
345,17,2,0.0,0.0,,,,,98935.0,53,72.0,195.0,6.0,2.0,46.132575,-120.086236
346,43,1,7.0,1.0,,,,,98841.0,53,67.0,130.0,1.0,1.0,48.359648,-119.268574
347,68,2,7.0,1.0,,,,,98370.0,53,63.0,160.0,6.0,1.0,47.753859,-122.626792
348,43,2,0.0,0.0,,,,,99207.0,53,67.0,240.0,6.0,1.0,47.68875,-117.387464
349,35,1,7.0,1.0,,,,,99354.0,53,70.0,186.0,6.0,1.0,46.331677,-119.299782
350,92,1,7.0,1.0,,,,,98226.0,53,70.0,147.0,6.0,1.0,48.798606,-122.445693
350,71,1,0.0,0.0,,,,,98244.0,53,74.0,180.0,6.0,1.0,48.831811,-121.933829
350,22,1,0.0,0.0,,,,,98233.0,53,72.0,180.0,6.0,1.0,48.500911,-122.345655
351,41,1,7.0,2.0,,,,,98108.0,53,70.0,160.0,1.0,1.0,47.534862,-122.305794
351,39,1,0.0,0.0,,,,,22153.0,51,68.0,250.0,6.0,1.0,38.744969,-77.23564
352,28,2,1.0,1.0,,,,,98011.0,53,67.0,135.0,1.0,1.0,47.753344,-122.201952
352,52,1,0.0,0.0,,,,,98034.0,53,66.0,195.0,6.0,1.0,47.715769,-122.213748
353,40,2,7.0,1.0,,,,,98499.0,53,68.0,150.0,6.0,1.0,47.168693,-122.503347
353,67,1,0.0,0.0,,,,,98513.0,53,74.0,200.0,6.0,1.0,46.97703,-122.733942
353,37,1,0.0,0.0,,,,,31905.0,13,,999.0,6.0,1.0,32.378795,-84.90685
354,23,1,0.0,0.0,,,,,98951.0,53,72.0,131.0,1.0,1.0,46.456028,-120.513604
355,25,1,0.0,0.0,,,,,98362.0,53,71.0,230.0,6.0,1.0,47.930621,-123.365101
358,21,1,0.0,0.0,,,,,99207.0,53,71.0,300.0,1.0,1.0,47.68875,-117.387464
358,63,2,7.0,1.0,,,,,99207.0,53,69.0,180.0,6.0,1.0,47.68875,-117.387464
359,22,1,1.0,98.0,,,,,98932.0,53,66.0,160.0,6.0,1.0,46.332713,-120.156231
360,50,1,7.0,48.0,,,,,98059.0,53,68.0,160.0,6.0,1.0,47.499429,-122.110157
360,51,1,0.0,0.0,,,,,98056.0,53,66.0,202.0,6.0,1.0,47.512527,-122.190248
361,45,1,7.0,2.0,,,,,99026.0,53,68.0,228.0,6.0,1.0,47.811345,-117.62654
361,65,1,0.0,0.0,,,,,99208.0,53,65.0,115.0,6.0,1.0,47.788172,-117.480897
362,52,1,7.0,1.0,,,,,99006.0,53,66.0,170.0,1.0,1.0,47.984122,-117.502192
363,30,1,1.0,1.0,,,,,98290.0,53,72.0,175.0,1.0,1.0,47.955367,-121.978502
364,42,1,0.0,0.0,,,,,99212.0,53,65.0,145.0,0.0,0.0,47.664705,-117.310362
365,27,2,0.0,0.0,,,,,99207.0,53,62.0,135.0,0.0,0.0,47.68875,-117.387464
365,34,1,7.0,1.0,,,,,99205.0,53,64.0,155.0,6.0,1.0,47.696825,-117.444879
366,67,1,0.0,0.0,,,,,98204.0,53,68.0,220.0,6.0,1.0,47.901362,-122.260891
367,24,1,7.0,3.0,,,,,85201.0,4,66.0,165.0,6.0,1.0,33.433545,-111.8504
368,27,2,7.0,1.0,,,,,99133.0,53,63.0,160.0,6.0,1.0,48.020659,-119.054066
369,70,2,7.0,1.0,,,,,98331.0,53,62.0,220.0,6.0,1.0,47.777349,-124.191674
369,21,1,0.0,0.0,,,,,98331.0,53,75.0,285.0,6.0,1.0,47.777349,-124.191674
370,42,1,1.0,1.0,,,,,98407.0,53,68.0,210.0,6.0,1.0,47.290365,-122.517747
370,64,1,7.0,1.0,,,,,98058.0,53,72.0,185.0,6.0,1.0,47.442737,-122.123973
371,38,1,6.0,298.0,,,,,98930.0,53,65.0,187.0,6.0,1.0,46.2691,-119.891977
371,59,1,0.0,0.0,,,,,98932.0,53,69.0,170.0,0.0,0.0,46.332713,-120.156231
372,80,1,0.0,0.0,,,,,98107.0,53,72.0,175.0,6.0,1.0,47.667527,-122.377551
373,57,2,7.0,1.0,,,,,76401.0,48,,999.0,6.0,1.0,32.282235,-98.196717
374,24,1,7.0,1.0,,,,,98271.0,53,75.0,196.0,6.0,1.0,48.089968,-122.237681
374,21,2,0.0,0.0,,,,,98290.0,53,64.0,140.0,6.0,2.0,47.955367,-121.978502
375,58,1,7.0,1.0,,,,,98208.0,53,75.0,225.0,6.0,1.0,47.901777,-122.186999
375,50,1,0.0,0.0,,,,,98002.0,53,71.0,160.0,6.0,1.0,47.308286,-122.216812
376,18,2,0.0,0.0,,,,,96701.0,15,62.0,127.0,4.0,1.0,21.406053,-157.884952
376,34,2,7.0,1.0,,,,,98026.0,53,71.0,165.0,6.0,1.0,47.840735,-122.33266
376,18,1,0.0,0.0,,,,,98037.0,53,68.0,150.0,6.0,2.0,47.839223,-122.285464
377,16,2,0.0,0.0,,,,,98675.0,53,63.0,114.0,6.0,2.0,45.828452,-122.342925
378,31,1,0.0,0.0,,,,,99224.0,53,69.0,190.0,6.0,1.0,47.65241,-117.526046
379,998,8,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
379,998,8,0.0,0.0,,,,,99998.0,98,,999.0,9.0,9.0,,
380,18,1,7.0,1.0,,,,,98331.0,53,68.0,145.0,6.0,2.0,47.777349,-124.191674
381,34,1,7.0,7.0,,,,,98109.0,53,70.0,170.0,6.0,1.0,47.631863,-122.344267
382,78,1,0.0,0.0,,,,,98312.0,53,73.0,250.0,6.0,1.0,47.573702,-122.786447
383,60,1,7.0,1.0,,,,,98671.0,53,72.0,220.0,6.0,1.0,45.61442,-122.238447
383,64,1,0.0,0.0,,,,,97218.0,41,73.0,245.0,6.0,1.0,45.576236,-122.600873
384,60,2,7.0,1.0,,,,,98847.0,53,62.0,135.0,1.0,1.0,47.419699,-120.643158
384,47,1,0.0,0.0,,,,,98801.0,53,74.0,220.0,6.0,1.0,47.423594,-120.336633
385,26,1,7.0,1.0,,,,,98387.0,53,61.0,195.0,6.0,1.0,47.060925,-122.388908
385,49,2,0.0,0.0,,,,,98649.0,53,64.0,190.0,6.0,1.0,46.314143,-122.5346
386,47,1,7.0,278.0,201.0,204.0,,,98408.0,53,66.0,145.0,6.0,1.0,47.197399,-122.446518
386,22,1,0.0,0.0,,,,,98001.0,53,72.0,150.0,6.0,1.0,47.310617,-122.263291
387,32,1,0.0,0.0,,,,,98550.0,53,72.0,180.0,6.0,1.0,47.093788,-123.925662
388,23,2,0.0,0.0,,,,,99301.0,53,61.0,150.0,6.0,1.0,46.379233,-118.953781
388,63,2,7.0,1.0,,,,,99336.0,53,65.0,115.0,6.0,1.0,46.21405,-119.175728
389,81,2,0.0,0.0,,,,,99005.0,53,65.0,168.0,6.0,1.0,47.844261,-117.366196
389,58,1,7.0,1.0,,,,,99003.0,53,72.0,199.0,6.0,1.0,47.920209,-117.292679
390,25,1,7.0,1.0,,,,,83318.0,16,67.0,130.0,6.0,1.0,42.439675,-113.815864
391,24,1,7.0,1.0,,,,,98584.0,53,69.0,150.0,6.0,1.0,47.238866,-123.145661
392,35,1,0.0,0.0,,,,,98012.0,53,70.0,200.0,6.0,1.0,47.841376,-122.198939
392,43,1,7.0,1.0,,,,,98201.0,53,72.0,270.0,6.0,1.0,48.006311,-122.210044
393,33,1,1.0,98.0,,,,,98406.0,53,,999.0,0.0,0.0,47.264107,-122.512591
394,41,1,0.0,0.0,,,,,98144.0,53,70.0,175.0,6.0,1.0,47.585627,-122.29196
395,36,1,7.0,2.0,,,,,99692.0,2,72.0,178.0,0.0,0.0,53.885808,-166.538324
395,27,1,0.0,0.0,,,,,98003.0,53,69.0,198.0,6.0,1.0,47.304801,-122.316969
395,999,8,0.0,0.0,,,,,99999.0,99,,999.0,9.0,9.0,,
396,41,1,0.0,0.0,,,,,98374.0,53,71.0,155.0,6.0,1.0,47.12908,-122.263923
397,28,1,7.0,98.0,,,,,98038.0,53,71.0,205.0,6.0,1.0,47.419378,-121.958008
397,33,1,0.0,0.0,,,,,98374.0,53,73.0,258.0,6.0,1.0,47.12908,-122.263923
397,36,1,0.0,0.0,,,,,11368.0,36,72.0,999.0,6.0,1.0,40.751718,-73.851822
397,60,1,0.0,0.0,,,,,98580.0,53,69.0,180.0,6.0,1.0,46.998953,-122.521882
397,62,1,0.0,0.0,,,,,98118.0,53,67.0,140.0,6.0,1.0,47.540246,-122.268545
398,59,2,0.0,0.0,,,,,98532.0,53,63.0,130.0,6.0,1.0,46.62629,-123.052671
399,23,2,0.0,0.0,,,,,98225.0,53,63.0,180.0,6.0,1.0,48.75094,-122.501286
400,23,1,0.0,0.0,,,,,98649.0,53,64.0,140.0,6.0,1.0,46.314143,-122.5346
401,78,1,7.0,1.0,,,,,98685.0,53,74.0,180.0,6.0,1.0,45.715211,-122.693165
402,22,1,0.0,0.0,,,,,75028.0,48,,999.0,6.0,1.0,33.03271,-97.06007
403,18,1,0.0,0.0,,,,,98003.0,53,69.0,148.0,6.0,1.0,47.304801,-122.316969
404,34,1,7.0,2.0,,,,,99037.0,53,69.0,205.0,6.0,1.0,47.635784,-117.197605
