case,crash_dt,crash_tm,numfatal,crashtype
65,03/14/2020,21:04,1,1
66,03/15/2020,21:56,1,13
67,03/12/2020,14:17,1,64
67,03/12/2020,14:17,1,65
67,03/12/2020,14:17,1,98
68,03/11/2020,20:45,1,98
69,03/06/2020,15:50,3,50
69,03/06/2020,15:50,3,51
70,01/06/2020,7:42,1,6
71,03/08/2020,22:10,1,6
74,01/18/2020,2:58,1,50
74,01/18/2020,2:58,1,51
75,01/24/2020,16:20,1,13
76,02/02/2020,14:47,1,86
76,02/02/2020,14:47,1,87
77,03/15/2020,14:41,1,13
77,03/15/2020,14:41,1,98
78,03/18/2020,3:00,1,2
79,03/20/2020,5:59,1,13
80,03/20/2020,17:38,1,50
80,03/20/2020,17:38,1,51
82,02/29/2020,22:22,1,1
83,03/28/2020,1:31,1,64
83,03/28/2020,1:31,1,65
85,04/05/2020,10:16,1,7
86,04/10/2020,13:00,1,89
86,04/10/2020,13:00,1,88
87,03/22/2020,15:59,1,13
88,04/12/2020,22:45,1,13
89,04/10/2020,15:38,1,2
91,04/06/2020,18:49,1,2
92,04/06/2020,21:22,1,13
93,04/09/2020,19:41,1,6
93,04/09/2020,19:41,1,98
94,04/10/2020,19:30,1,7
95,04/03/2020,23:44,1,13
96,04/13/2020,16:19,1,1
97,04/10/2020,23:38,1,1
98,04/09/2020,18:58,1,68
98,04/09/2020,18:58,1,69
99,04/17/2020,15:20,1,68
99,04/17/2020,15:20,1,69
100,04/18/2020,16:04,1,6
101,04/14/2020,11:06,1,1
102,04/18/2020,10:13,1,1
103,04/18/2020,0:20,1,1
104,03/09/2020,21:23,1,82
104,03/09/2020,21:23,1,83
105,04/18/2020,15:27,1,1
107,04/21/2020,8:53,1,74
107,04/21/2020,8:53,1,74
108,04/10/2020,23:17,1,13
109,04/17/2020,18:08,1,7
110,04/26/2020,19:46,1,66
110,04/26/2020,19:46,1,66
111,04/01/2020,20:15,1,13
112,04/20/2020,7:47,1,15
113,04/30/2020,14:25,1,87
113,04/30/2020,14:25,1,86
114,05/01/2020,19:08,2,1
115,05/02/2020,5:04,1,1
116,04/24/2020,19:32,1,1
117,04/28/2020,17:35,1,98
117,04/28/2020,17:35,1,98
118,05/01/2020,1:18,1,1
120,05/01/2020,13:49,1,1
121,04/25/2020,20:17,2,6
123,05/04/2020,23:10,1,11
124,04/08/2020,22:06,1,1
125,05/06/2020,8:52,1,7
126,05/05/2020,16:42,1,7
127,05/07/2020,8:24,1,68
127,05/07/2020,8:24,1,69
128,05/03/2020,23:25,1,13
129,05/08/2020,1:13,1,52
129,05/08/2020,1:13,1,52
130,05/10/2020,6:55,1,1
131,05/08/2020,20:58,1,50
131,05/08/2020,20:58,1,51
132,05/04/2020,9:41,1,88
132,05/04/2020,9:41,1,89
133,05/09/2020,12:53,1,48
133,05/09/2020,12:53,1,48
133,05/09/2020,12:53,1,98
133,05/09/2020,12:53,1,98
134,05/11/2020,14:19,1,98
134,05/11/2020,14:19,1,98
135,05/09/2020,14:51,1,98
136,04/18/2020,20:27,1,51
136,04/18/2020,20:27,1,50
137,05/09/2020,16:07,1,80
137,05/09/2020,16:07,1,81
138,05/07/2020,21:40,1,2
140,05/14/2020,19:02,1,0
141,05/09/2020,14:57,1,13
142,05/15/2020,10:25,1,6
143,05/16/2020,3:10,1,1
144,04/13/2020,6:54,1,83
144,04/13/2020,6:54,1,82
145,05/03/2020,19:13,1,98
145,05/03/2020,19:13,1,98
146,04/27/2020,12:05,1,98
146,04/27/2020,12:05,1,98
147,05/18/2020,22:04,1,2
148,05/09/2020,20:00,1,98
148,05/09/2020,20:00,1,98
149,05/01/2020,23:25,1,2
151,03/14/2020,21:19,1,13
152,05/13/2020,14:32,1,88
152,05/13/2020,14:32,1,89
152,05/13/2020,14:32,1,98
153,05/12/2020,15:20,1,6
155,05/26/2020,10:05,1,89
155,05/26/2020,10:05,1,88
156,05/12/2020,19:15,1,1
158,05/23/2020,17:12,1,98
160,05/29/2020,23:04,1,7
161,06/01/2020,16:22,1,20
161,06/01/2020,16:22,1,21
162,06/02/2020,23:54,1,45
162,06/02/2020,23:54,1,44
163,06/02/2020,17:41,1,1
164,05/18/2020,14:34,2,52
164,05/18/2020,14:34,2,52
165,06/06/2020,21:31,1,86
165,06/06/2020,21:31,1,87
166,06/05/2020,23:00,1,6
167,05/31/2020,19:13,1,88
167,05/31/2020,19:13,1,89
168,06/09/2020,6:11,1,1
169,06/08/2020,15:30,1,50
169,06/08/2020,15:30,1,51
170,06/04/2020,2:02,1,13
171,05/23/2020,2:11,1,6
172,06/01/2020,7:01,1,89
172,06/01/2020,7:01,1,88
173,06/07/2020,13:05,2,64
173,06/07/2020,13:05,2,65
173,06/07/2020,13:05,2,98
175,06/11/2020,20:58,1,88
175,06/11/2020,20:58,1,89
176,06/12/2020,2:13,1,1
177,06/14/2020,18:51,1,7
178,05/24/2020,16:59,1,7
180,06/18/2020,0:44,1,13
181,06/12/2020,23:55,1,14
182,06/12/2020,21:56,1,13
183,06/13/2020,12:20,1,98
184,06/13/2020,2:50,1,1
185,06/18/2020,22:05,1,50
185,06/18/2020,22:05,1,51
186,06/19/2020,1:05,1,1
187,06/20/2020,4:55,1,50
187,06/20/2020,4:55,1,51
188,06/18/2020,14:24,1,13
189,06/21/2020,15:11,1,98
190,06/10/2020,21:19,1,1
191,05/11/2020,6:39,1,50
191,05/11/2020,6:39,1,51
191,05/11/2020,6:39,1,98
192,02/14/2020,19:09,1,50
192,02/14/2020,19:09,1,51
193,02/08/2020,11:40,1,98
194,06/23/2020,6:42,1,6
195,06/25/2020,13:26,2,82
195,06/25/2020,13:26,2,83
195,06/25/2020,13:26,2,98
195,06/25/2020,13:26,2,98
195,06/25/2020,13:26,2,98
196,06/16/2020,6:23,1,98
196,06/16/2020,6:23,1,98
197,06/19/2020,6:02,1,2
198,06/12/2020,18:34,1,20
198,06/12/2020,18:34,1,21
200,06/23/2020,18:24,1,7
201,06/21/2020,5:21,1,13
202,06/26/2020,22:00,1,6
203,06/26/2020,3:30,2,1
204,06/18/2020,2:45,2,1
205,06/25/2020,13:25,1,83
205,06/25/2020,13:25,1,82
206,06/25/2020,23:10,1,1
207,06/25/2020,12:49,2,87
207,06/25/2020,12:49,2,86
208,05/27/2020,11:28,1,6
209,06/26/2020,14:12,1,13
210,06/26/2020,6:55,1,13
211,06/24/2020,10:45,2,88
211,06/24/2020,10:45,2,89
211,06/24/2020,10:45,2,98
212,06/27/2020,0:30,1,1
213,06/29/2020,19:42,1,83
213,06/29/2020,19:42,1,82
214,07/01/2020,20:22,1,52
214,07/01/2020,20:22,1,52
215,07/03/2020,21:02,1,13
216,07/04/2020,2:55,1,98
217,07/03/2020,21:45,1,25
217,07/03/2020,21:45,1,98
217,07/03/2020,21:45,1,24
218,07/06/2020,15:38,1,50
218,07/06/2020,15:38,1,51
219,06/29/2020,8:06,2,11
220,06/28/2020,0:35,1,98
221,06/29/2020,22:03,1,1
222,07/03/2020,12:43,1,50
222,07/03/2020,12:43,1,51
223,06/29/2020,8:00,1,1
224,06/12/2020,14:00,1,98
225,07/02/2020,1:30,1,6
226,07/11/2020,1:29,1,2
227,07/11/2020,0:16,1,86
227,07/11/2020,0:16,1,87
228,07/10/2020,0:15,1,7
229,07/05/2020,10:05,1,13
230,07/14/2020,21:20,1,1
231,07/17/2020,12:37,1,1
232,07/14/2020,16:40,2,89
232,07/14/2020,16:40,2,88
233,06/20/2020,16:07,1,89
233,06/20/2020,16:07,1,88
234,02/26/2020,12:24,1,68
234,02/26/2020,12:24,1,69
235,02/21/2020,8:57,1,66
235,02/21/2020,8:57,1,66
236,07/18/2020,12:55,1,2
237,07/18/2020,19:35,1,98
237,07/18/2020,19:35,1,98
238,07/16/2020,22:00,1,13
239,07/03/2020,11:19,1,50
239,07/03/2020,11:19,1,51
240,07/17/2020,21:31,1,7
241,07/18/2020,4:49,1,50
241,07/18/2020,4:49,1,51
242,07/12/2020,23:32,1,13
243,07/18/2020,2:34,1,13
244,07/18/2020,12:35,1,1
245,07/20/2020,15:13,1,68
245,07/20/2020,15:13,1,69
246,07/24/2020,6:26,1,1
247,07/20/2020,17:05,1,82
247,07/20/2020,17:05,1,83
248,07/18/2020,18:45,1,82
248,07/18/2020,18:45,1,83
249,07/26/2020,14:55,1,88
249,07/26/2020,14:55,1,89
250,07/24/2020,23:03,1,32
250,07/24/2020,23:03,1,32
251,07/28/2020,19:47,1,68
251,07/28/2020,19:47,1,69
252,03/06/2020,20:25,1,13
253,07/29/2020,20:49,1,1
254,07/16/2020,5:28,1,1
255,07/18/2020,2:29,1,6
256,07/27/2020,9:41,1,13
257,07/23/2020,19:23,1,98
258,07/26/2020,3:40,1,6
259,07/14/2020,17:46,1,7
260,07/29/2020,21:42,1,98
260,07/29/2020,21:42,1,7
260,07/29/2020,21:42,1,98
261,07/02/2020,19:30,1,6
262,08/02/2020,21:28,1,13
263,08/01/2020,0:06,1,13
264,07/29/2020,13:35,1,7
265,07/31/2020,17:05,1,7
266,07/11/2020,22:19,1,52
266,07/11/2020,22:19,1,52
267,08/05/2020,12:09,2,52
267,08/05/2020,12:09,2,52
268,08/04/2020,19:09,1,50
268,08/04/2020,19:09,1,51
268,08/04/2020,19:09,1,98
269,07/26/2020,19:55,1,50
269,07/26/2020,19:55,1,51
270,08/03/2020,1:45,1,98
270,08/03/2020,1:45,1,98
271,07/29/2020,16:00,1,6
272,07/21/2020,15:30,1,7
274,08/09/2020,2:43,1,13
275,08/10/2020,7:50,1,1
276,08/04/2020,17:28,1,66
276,08/04/2020,17:28,1,66
277,08/05/2020,18:43,1,7
278,08/09/2020,16:28,1,50
278,08/09/2020,16:28,1,51
279,08/08/2020,20:25,1,1
280,08/15/2020,22:45,1,13
281,08/15/2020,20:07,1,66
281,08/15/2020,20:07,1,66
282,07/30/2020,11:00,1,88
282,07/30/2020,11:00,1,89
283,08/15/2020,17:40,1,98
284,08/03/2020,11:17,1,98
284,08/03/2020,11:17,1,98
284,08/03/2020,11:17,1,98
285,08/09/2020,14:07,1,50
285,08/09/2020,14:07,1,51
286,07/22/2020,20:40,1,66
286,07/22/2020,20:40,1,66
287,08/17/2020,20:32,1,24
287,08/17/2020,20:32,1,25
288,08/05/2020,6:57,1,28
288,08/05/2020,6:57,1,29
288,08/05/2020,6:57,1,98
289,08/19/2020,17:39,1,98
289,08/19/2020,17:39,1,98
290,08/19/2020,17:19,1,98
290,08/19/2020,17:19,1,98
291,08/14/2020,20:35,1,7
292,08/20/2020,23:38,2,14
293,07/30/2020,17:00,1,13
295,08/11/2020,1:10,1,1
296,08/18/2020,22:30,1,1
297,08/04/2020,12:37,1,50
297,08/04/2020,12:37,1,51
298,08/20/2020,8:52,1,2
299,07/24/2020,19:27,1,66
299,07/24/2020,19:27,1,66
300,08/12/2020,12:38,2,88
300,08/12/2020,12:38,2,89
301,08/20/2020,8:18,2,88
301,08/20/2020,8:18,2,89
302,08/21/2020,5:13,1,13
303,08/08/2020,0:38,1,98
304,07/26/2020,11:33,1,89
304,07/26/2020,11:33,1,88
305,08/20/2020,13:58,1,50
305,08/20/2020,13:58,1,51
306,08/24/2020,5:45,1,13
307,08/24/2020,17:41,1,1
308,08/22/2020,23:24,1,66
308,08/22/2020,23:24,1,66
309,08/28/2020,14:07,1,69
309,08/28/2020,14:07,1,68
310,08/23/2020,11:15,1,50
310,08/23/2020,11:15,1,51
312,08/26/2020,13:18,1,24
312,08/26/2020,13:18,1,25
313,08/24/2020,7:44,1,87
313,08/24/2020,7:44,1,86
314,08/28/2020,0:18,1,6
315,08/15/2020,23:11,1,1
316,08/24/2020,11:11,1,50
316,08/24/2020,11:11,1,51
317,08/18/2020,14:47,1,76
317,08/18/2020,14:47,1,98
317,08/18/2020,14:47,1,77
319,06/25/2020,22:43,1,50
319,06/25/2020,22:43,1,51
320,07/29/2020,16:05,1,98
320,07/29/2020,16:05,1,98
321,08/26/2020,13:45,1,50
321,08/26/2020,13:45,1,51
322,08/21/2020,23:55,1,2
324,08/29/2020,2:03,2,6
325,08/29/2020,3:07,1,52
325,08/29/2020,3:07,1,52
326,08/14/2020,18:21,1,13
327,09/02/2020,20:28,1,13
328,08/18/2020,11:41,2,7
329,08/31/2020,15:49,1,13
330,08/28/2020,22:02,1,13
331,08/31/2020,19:00,1,6
332,09/01/2020,16:40,1,1
333,08/28/2020,18:00,3,50
333,08/28/2020,18:00,3,51
333,08/28/2020,18:00,3,98
334,08/30/2020,11:23,1,13
334,08/30/2020,11:23,1,98
335,07/17/2020,13:10,1,1
336,09/04/2020,23:21,1,13
336,09/04/2020,23:21,1,98
337,09/06/2020,21:19,1,1
338,09/02/2020,16:10,1,89
338,09/02/2020,16:10,1,88
338,09/02/2020,16:10,1,98
339,09/07/2020,18:30,1,89
339,09/07/2020,18:30,1,88
340,09/02/2020,18:42,1,13
341,09/08/2020,14:24,1,2
342,09/07/2020,20:53,1,1
343,09/05/2020,0:35,1,6
344,09/04/2020,19:43,1,13
345,09/05/2020,19:20,2,50
345,09/05/2020,19:20,2,51
346,07/23/2020,23:56,1,68
346,07/23/2020,23:56,1,69
348,09/06/2020,19:15,1,24
348,09/06/2020,19:15,1,26
349,09/09/2020,15:26,1,6
350,08/19/2020,15:16,1,51
350,08/19/2020,15:16,1,98
350,08/19/2020,15:16,1,98
350,08/19/2020,15:16,1,50
351,09/08/2020,17:15,1,1
352,08/22/2020,16:20,1,89
352,08/22/2020,16:20,1,88
353,09/09/2020,18:59,1,87
353,09/09/2020,18:59,1,86
354,09/12/2020,19:03,1,2
355,09/01/2020,20:38,1,20
355,09/01/2020,20:38,1,21
355,09/01/2020,20:38,1,98
356,06/19/2020,11:59,1,86
356,06/19/2020,11:59,1,87
357,09/14/2020,7:00,1,13
358,09/02/2020,12:12,1,28
358,09/02/2020,12:12,1,29
358,09/02/2020,12:12,1,98
358,09/02/2020,12:12,1,98
359,09/12/2020,20:56,1,50
359,09/12/2020,20:56,1,51
360,09/18/2020,5:53,1,6
362,08/20/2020,5:28,1,82
362,08/20/2020,5:28,1,83
363,09/18/2020,21:20,1,1
364,09/05/2020,10:54,1,82
364,09/05/2020,10:54,1,83
365,09/19/2020,21:36,1,24
365,09/19/2020,21:36,1,25
366,09/18/2020,21:34,1,13
367,09/07/2020,0:01,1,1
368,09/20/2020,13:30,1,6
369,08/15/2020,15:43,1,50
369,08/15/2020,15:43,1,51
370,09/22/2020,3:20,2,52
370,09/22/2020,3:20,2,52
370,09/22/2020,3:20,2,98
371,09/26/2020,20:54,1,86
371,09/26/2020,20:54,1,87
372,09/26/2020,22:40,1,13
373,09/11/2020,2:56,2,69
373,09/11/2020,2:56,2,68
374,09/25/2020,4:34,1,13
375,09/26/2020,0:08,1,13
376,09/13/2020,18:40,1,84
376,09/13/2020,18:40,1,84
376,09/13/2020,18:40,1,98
377,09/26/2020,8:20,1,6
377,09/26/2020,8:20,1,98
378,09/23/2020,7:58,1,6
379,09/25/2020,19:38,1,87
379,09/25/2020,19:38,1,86
380,09/19/2020,15:37,1,13
381,10/02/2020,20:29,1,13
382,09/14/2020,5:07,1,2
382,09/14/2020,5:07,1,98
383,09/22/2020,20:30,1,6
384,09/30/2020,20:28,1,13
386,10/04/2020,22:31,1,98
387,10/03/2020,16:51,1,13
387,10/03/2020,16:51,1,98
387,10/03/2020,16:51,1,98
389,07/04/2020,1:36,1,13
390,06/13/2020,19:30,1,1
391,08/29/2020,12:18,1,46
391,08/29/2020,12:18,1,45
392,10/06/2020,19:50,1,13
393,10/02/2020,19:34,1,98
395,10/04/2020,20:25,1,7
398,09/15/2020,13:13,1,79
398,09/15/2020,13:13,1,78
399,10/05/2020,17:01,1,13
400,10/12/2020,22:41,1,13
401,10/13/2020,23:17,1,86
401,10/13/2020,23:17,1,87
402,09/25/2020,21:29,1,13
403,10/09/2020,20:42,1,14
404,05/20/2020,8:49,1,82
404,05/20/2020,8:49,1,83
405,10/02/2020,19:59,1,13
406,10/13/2020,5:16,1,13
407,09/19/2020,17:51,1,82
407,09/19/2020,17:51,1,83
409,10/09/2020,22:25,1,13
409,10/09/2020,22:25,1,98
410,10/13/2020,18:37,1,50
410,10/13/2020,18:37,1,51
410,10/13/2020,18:37,1,98
411,10/16/2020,20:50,1,89
411,10/16/2020,20:50,1,88
412,10/11/2020,2:12,1,14
413,10/06/2020,23:37,1,13
414,10/17/2020,4:30,1,1
415,10/16/2020,3:51,1,24
415,10/16/2020,3:51,1,25
416,10/13/2020,15:46,1,25
416,10/13/2020,15:46,1,24
417,10/15/2020,22:32,1,6
418,10/17/2020,14:27,1,6
419,10/24/2020,19:42,1,98
420,10/24/2020,22:52,2,51
420,10/24/2020,22:52,2,50
421,10/04/2020,1:02,1,0
421,10/04/2020,1:02,1,98
422,10/17/2020,21:36,1,13
422,10/17/2020,21:36,1,98
423,10/30/2020,13:01,1,47
423,10/30/2020,13:01,1,45
423,10/30/2020,13:01,1,98
424,10/31/2020,22:04,1,13
425,10/31/2020,18:25,1,13
426,10/30/2020,15:43,1,50
426,10/30/2020,15:43,1,51
427,11/03/2020,0:13,1,98
428,09/25/2020,19:51,1,6
429,10/26/2020,13:13,1,1
430,10/31/2020,0:15,1,6
431,10/26/2020,6:35,1,1
431,10/26/2020,6:35,1,98
432,11/04/2020,23:22,1,52
432,11/04/2020,23:22,1,52
434,11/05/2020,11:35,1,50
434,11/05/2020,11:35,1,51
435,11/07/2020,3:09,2,2
436,10/30/2020,10:24,1,98
436,10/30/2020,10:24,1,98
437,11/04/2020,6:33,2,20
437,11/04/2020,6:33,2,21
437,11/04/2020,6:33,2,98
438,11/06/2020,5:55,1,13
439,11/08/2020,21:09,1,1
440,11/07/2020,1:56,1,52
440,11/07/2020,1:56,1,52
441,11/08/2020,17:26,1,13
441,11/08/2020,17:26,1,98
442,11/12/2020,17:25,1,98
443,11/12/2020,14:41,1,68
443,11/12/2020,14:41,1,69
444,11/10/2020,17:01,1,13
445,11/14/2020,9:18,1,13
446,11/18/2020,7:18,1,66
446,11/18/2020,7:18,1,66
447,11/18/2020,10:07,1,1
448,10/31/2020,19:45,1,13
449,11/19/2020,20:00,1,13
450,11/04/2020,17:49,1,13
451,11/18/2020,4:25,1,20
451,11/18/2020,4:25,1,21
452,11/14/2020,20:55,1,89
452,11/14/2020,20:55,1,88
453,11/12/2020,17:15,1,82
453,11/12/2020,17:15,1,83
454,11/13/2020,15:08,1,79
454,11/13/2020,15:08,1,78
454,11/13/2020,15:08,1,98
455,11/21/2020,14:28,1,66
455,11/21/2020,14:28,1,66
456,11/18/2020,20:49,1,24
456,11/18/2020,20:49,1,25
457,11/13/2020,15:37,1,6
458,11/22/2020,22:46,1,14
459,11/19/2020,20:10,1,13
460,11/21/2020,6:41,1,64
460,11/21/2020,6:41,1,65
460,11/21/2020,6:41,1,98
460,11/21/2020,6:41,1,98
461,07/23/2020,10:41,1,83
461,07/23/2020,10:41,1,82
462,10/06/2020,19:00,1,2
463,10/29/2020,15:14,1,98
463,10/29/2020,15:14,1,98
464,11/16/2020,16:50,1,82
464,11/16/2020,16:50,1,83
465,11/14/2020,18:09,1,14
466,11/27/2020,17:47,1,66
466,11/27/2020,17:47,1,66
467,11/20/2020,17:59,1,13
468,11/26/2020,17:15,1,50
468,11/26/2020,17:15,1,51
469,10/25/2020,15:08,1,98
469,10/25/2020,15:08,1,98
470,08/19/2020,18:02,1,1
471,11/30/2020,17:19,1,13
472,12/01/2020,23:35,2,52
472,12/01/2020,23:35,2,52
472,12/01/2020,23:35,2,98
472,12/01/2020,23:35,2,98
472,12/01/2020,23:35,2,98
472,12/01/2020,23:35,2,98
472,12/01/2020,23:35,2,98
473,12/01/2020,9:10,1,50
473,12/01/2020,9:10,1,51
474,12/04/2020,5:04,1,52
474,12/04/2020,5:04,1,52
475,12/01/2020,8:24,1,13
476,12/07/2020,20:27,1,1
476,12/07/2020,20:27,1,98
477,12/06/2020,16:03,1,68
477,12/06/2020,16:03,1,69
478,12/08/2020,17:50,1,13
479,12/10/2020,0:00,1,1
480,12/09/2020,19:49,1,13
481,12/09/2020,15:32,1,2
482,12/10/2020,17:58,1,82
482,12/10/2020,17:58,1,83
483,11/05/2020,16:36,1,50
483,11/05/2020,16:36,1,51
484,12/09/2020,0:01,1,6
485,12/02/2020,19:59,1,2
486,10/26/2020,17:58,1,86
486,10/26/2020,17:58,1,87
487,12/07/2020,17:10,1,13
488,12/08/2020,2:01,1,1
489,12/14/2020,15:38,1,13
490,12/08/2020,10:30,1,13
491,12/14/2020,17:32,1,1
492,12/10/2020,15:30,1,52
492,12/10/2020,15:30,1,52
492,12/10/2020,15:30,1,98
492,12/10/2020,15:30,1,98
492,12/10/2020,15:30,1,98
493,12/09/2020,21:35,1,2
494,12/04/2020,15:18,1,47
494,12/04/2020,15:18,1,45
495,11/29/2020,17:12,1,13
496,12/19/2020,0:40,1,13
497,12/20/2020,1:13,1,6
498,11/20/2020,12:33,1,82
498,11/20/2020,12:33,1,83
499,12/02/2020,14:20,1,13
500,12/11/2020,0:54,1,6
501,12/20/2020,0:56,1,50
501,12/20/2020,0:56,1,51
502,12/10/2020,2:58,1,13
503,12/21/2020,10:39,1,82
503,12/21/2020,10:39,1,83
504,12/16/2020,15:59,2,68
504,12/16/2020,15:59,2,69
505,12/18/2020,19:37,1,50
505,12/18/2020,19:37,1,51
506,12/20/2020,14:22,1,7
507,12/24/2020,4:20,1,13
508,12/24/2020,6:39,1,7
508,12/24/2020,6:39,1,98
508,12/24/2020,6:39,1,98
508,12/24/2020,6:39,1,98
509,12/15/2020,1:35,1,6
510,12/02/2020,22:22,1,1
511,12/26/2020,13:27,2,50
511,12/26/2020,13:27,2,51
512,12/19/2020,19:51,1,13
513,01/14/2020,3:53,1,7
514,12/02/2020,12:11,1,98
515,12/22/2020,21:30,1,7
516,06/06/2020,15:35,1,98
517,12/06/2020,20:40,1,64
517,12/06/2020,20:40,1,65
517,12/06/2020,20:40,1,98
518,11/21/2020,20:38,1,1
519,09/02/2020,6:57,1,89
519,09/02/2020,6:57,1,88
521,10/30/2020,21:31,1,1
522,09/27/2020,17:47,1,13
523,11/09/2020,15:47,1,89
523,11/09/2020,15:47,1,88
524,12/22/2020,0:01,1,13
525,07/12/2020,20:00,1,88
525,07/12/2020,20:00,1,89
526,02/03/2020,9:26,1,32
526,02/03/2020,9:26,1,32
526,02/03/2020,9:26,1,98
526,02/03/2020,9:26,1,98
527,01/03/2020,16:47,1,13
528,11/12/2020,16:04,1,68
528,11/12/2020,16:04,1,69
530,09/14/2020,12:50,1,92
531,01/24/2020,18:05,1,13
532,02/28/2020,19:16,1,82
532,02/28/2020,19:16,1,83
533,01/23/2020,12:17,1,6
534,04/16/2020,21:15,1,13
535,05/03/2020,0:52,1,13
536,06/09/2020,23:14,1,1
537,02/29/2020,1:33,1,2
538,03/13/2020,19:05,1,82
538,03/13/2020,19:05,1,83
539,03/21/2020,14:11,1,20
539,03/21/2020,14:11,1,21
540,04/23/2020,18:25,1,1
541,06/03/2020,4:29,1,7
542,06/25/2020,1:46,1,68
542,06/25/2020,1:46,1,69
543,06/25/2020,18:42,1,6
543,06/25/2020,18:42,1,98
543,06/25/2020,18:42,1,98
544,07/05/2020,17:47,1,1
545,07/24/2020,16:40,1,98
546,07/22/2020,19:05,1,1
547,07/21/2020,17:56,1,7
548,08/28/2020,16:06,1,13
549,09/02/2020,5:53,1,83
549,09/02/2020,5:53,1,82
550,10/20/2020,22:41,1,13
551,06/03/2020,22:31,1,1
552,07/26/2020,16:40,1,11
553,04/18/2020,12:08,1,1
554,01/04/2020,1:40,1,7
555,01/19/2020,22:06,1,78
555,01/19/2020,22:06,1,79
556,08/12/2020,8:47,1,13
557,08/26/2020,20:48,1,13
558,09/29/2020,18:30,1,88
558,09/29/2020,18:30,1,89
559,10/05/2020,16:10,1,82
559,10/05/2020,16:10,1,83
560,10/10/2020,2:11,1,13
561,10/26/2020,12:56,1,13
562,10/30/2020,22:03,1,1
563,11/14/2020,17:37,1,13
564,11/23/2020,6:10,1,13
565,12/05/2020,12:15,1,1
566,12/09/2020,5:10,1,50
566,12/09/2020,5:10,1,51
567,12/01/2020,15:29,1,68
567,12/01/2020,15:29,1,69
568,12/04/2020,11:29,1,87
568,12/04/2020,11:29,1,86
569,10/02/2020,16:03,1,20
569,10/02/2020,16:03,1,21
570,08/24/2020,0:38,1,6
571,10/02/2020,22:33,1,13
572,11/14/2020,19:30,1,13
573,12/05/2020,17:47,1,13
574,11/28/2020,17:49,1,13
575,10/09/2020,12:03,1,82
575,10/09/2020,12:03,1,83
1,01/01/2021,1:53,1,98
2,01/01/2021,22:07,1,13
3,01/02/2021,10:50,1,2
4,01/01/2021,5:00,1,1
5,01/05/2021,14:25,1,50
5,01/05/2021,14:25,1,51
6,01/06/2021,10:15,1,68
6,01/06/2021,10:15,1,69
6,01/06/2021,10:15,1,98
7,01/10/2021,16:45,1,13
8,01/14/2021,18:10,1,13
9,01/14/2021,11:23,1,50
9,01/14/2021,11:23,1,51
10,01/13/2021,6:56,1,0
11,01/02/2021,12:29,2,87
11,01/02/2021,12:29,2,86
12,01/07/2021,22:51,1,50
12,01/07/2021,22:51,1,51
12,01/07/2021,22:51,1,98
13,01/17/2021,21:14,1,13
14,01/18/2021,6:55,1,2
15,01/15/2021,13:41,1,50
15,01/15/2021,13:41,1,51
16,01/01/2021,10:00,1,6
18,01/01/2021,16:51,1,13
20,01/22/2021,12:27,1,7
21,01/09/2021,7:33,1,2
22,01/07/2021,0:49,1,13
23,01/24/2021,19:23,1,13
24,01/22/2021,17:38,1,13
25,01/01/2021,16:45,1,52
25,01/01/2021,16:45,1,52
26,01/25/2021,7:56,2,66
26,01/25/2021,7:56,2,66
28,01/13/2021,21:34,1,66
28,01/13/2021,21:34,1,66
28,01/13/2021,21:34,1,98
30,01/16/2021,0:37,1,10
32,01/22/2021,19:39,1,13
33,02/02/2021,16:12,1,20
33,02/02/2021,16:12,1,21
33,02/02/2021,16:12,1,98
33,02/02/2021,16:12,1,98
34,01/21/2021,17:05,1,50
34,01/21/2021,17:05,1,51
35,02/07/2021,1:25,1,13
35,02/07/2021,1:25,1,98
36,02/07/2021,19:22,1,50
36,02/07/2021,19:22,1,51
37,01/04/2021,1:22,1,1
38,01/31/2021,9:49,1,0
39,02/12/2021,10:23,1,66
39,02/12/2021,10:23,1,66
40,02/10/2021,22:35,1,13
41,02/13/2021,1:05,1,98
42,02/11/2021,18:26,2,46
42,02/11/2021,18:26,2,45
43,02/13/2021,20:56,1,1
44,01/24/2021,2:30,1,6
45,02/01/2021,0:00,1,6
46,02/26/2021,10:44,1,98
46,02/26/2021,10:44,1,98
47,02/19/2021,18:05,1,98
47,02/19/2021,18:05,1,98
48,02/23/2021,3:08,1,13
48,02/23/2021,3:08,1,98
48,02/23/2021,3:08,1,98
48,02/23/2021,3:08,1,98
49,02/21/2021,11:30,1,1
51,02/25/2021,19:25,1,52
51,02/25/2021,19:25,1,52
52,03/05/2021,23:54,1,50
52,03/05/2021,23:54,1,51
53,02/19/2021,16:45,1,6
54,02/21/2021,9:59,1,6
55,03/05/2021,22:21,1,98
56,03/07/2021,11:07,1,79
56,03/07/2021,11:07,1,78
57,03/06/2021,20:23,1,13
58,03/01/2021,14:40,1,52
58,03/01/2021,14:40,1,52
58,03/01/2021,14:40,1,98
58,03/01/2021,14:40,1,98
58,03/01/2021,14:40,1,98
58,03/01/2021,14:40,1,98
59,02/25/2021,12:20,1,68
59,02/25/2021,12:20,1,98
59,02/25/2021,12:20,1,69
60,03/08/2021,12:26,1,0
61,03/10/2021,18:40,1,13
62,03/09/2021,2:06,1,7
63,03/11/2021,0:30,1,1
64,03/08/2021,7:21,1,2
65,02/26/2021,16:50,1,28
